movielens_id,tmdb_id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score,movie_id
201242,529962,The Perfection,"['Horror', 'Thriller', 'Drama']","When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",90,2018-09-20,It's Time to Face the Music.,1449,6.447,/tPDe68PDsgIGMs6wdJLtcwVVxA7.jpg,/p7hhwxJmcgbja9Cj3DWPTvKqUrS.jpg,"['Allison Williams', 'Logan Browning', 'Steven Weber']",Richard Shepard,"['musician', 'amputation', 'psychopath', 'classical music', 'cello', 'gore', 'revenge', 'female homosexuality', 'envy', 'ill mother', 'parasite underneath skin', 'revenge killing', 'bugs', 'amputee', 'domestic care', 'rape culture']",7.057880716457955,3800
201270,458302,"Remi, Nobody's Boy","['Adventure', 'Family', 'Drama']","At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.",109,2018-12-12,,460,7.9,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg,/ufzWHtqmthDV3Vq7LqqDNebq5Cn.jpg,"['Maleaume Paquin', 'Daniel Auteuil', 'Virginie Ledoyen']",Antoine Blossier,,7.221971576482573,3801
201340,503919,The Lighthouse,"['Drama', 'Fantasy', 'Thriller']",Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,109,2019-10-18,There is enchantment in the light.,5481,7.477,/f1tIYarTbkBdIT1aW0gzelDwknv.jpg,/sYLzRuEcwSz0L1Z92wQNrETHU9O.jpg,"['Robert Pattinson', 'Willem Dafoe', 'Valeriia Karaman']",Robert Eggers,"['island', 'nightmare', 'isolation', 'mermaid', 'hallucination', 'lighthouse', 'based on true story', 'lighthouse keeper   ', 'black and white', 'storm', 'male masturbation', 'new england', 'madness', 'drunkenness', '19th century', 'isolated island', 'lovecraftian', '1890s', 'awestruck', 'foreboding']",7.306967601441755,3802
201368,459992,Long Shot,"['Comedy', 'Romance']","Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter — much to the dismay of her trusted advisers.",125,2019-05-02,Unlikely but not impossible.,2860,6.7,/1F9AItQ6fhrfhBVQlmC8ReOQAFG.jpg,/jYnQgKYACzQ06gRf15hRbyRkQsp.jpg,"['Charlize Theron', 'Seth Rogen', ""O'Shea Jackson Jr.""]",Jonathan Levine,"['journalist', 'usa president', 'strong woman', 'tattoo', 'politics', 'babysitter', 'ejaculation', 'class differences', 'drugs', 'political campaign', 'male masturbation', 'first kiss', 'corrupt politician', 'presidential candidate', 'opposites attract', 'public relations', 'environmental conservation', 'political candidate', 'secretary of state', 'speech writer', 'activist', 'investigative journalist', 'girl next door', 'childhood crush', 'embarrasment', 'tattooed by gang', 'recreational drug use', 'high school crush', 'powerful woman', 'corrupt businessman', 'caught-on-tape', 'sexy woman', 'corrupt government', 'woman politician', 'erect penis', 'joke writing', 'influential woman']",7.044254785554057,3803
201588,301528,Toy Story 4,"['Family', 'Comedy', 'Animation', 'Adventure']","Woody has always been confident about his place in the world, devoted to taking care of his kid—whether that's Andy or Bonnie. But after Bonnie creates a reluctant new toy called ""Forky"", a road trip adventure alongside old and new friends challenges everything Woody believes about loyalty, purpose, and what it truly means to be a toy.",100,2019-06-19,The adventure of a lifetime.,10442,7.466,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"['Tom Hanks', 'Tim Allen', 'Annie Potts']",Josh Cooley,"['friendship', 'cartoon', 'rescue mission', 'sequel', 'anti villain', 'buddy', 'cowboy', 'duringcreditsstinger', 'toy comes to life', 'dedication', 'awestruck']",7.348049217334289,3804
201646,530385,Midsommar,"['Horror', 'Drama', 'Mystery']","Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",147,2019-07-03,Let the festivities begin.,7970,7.151,/7LEI8ulZzO5gy9Ww2NVCrKmHeDZ.jpg,/pYgj8e2Y6RufnSyOA6OnzmxFXxZ.jpg,"['Florence Pugh', 'Jack Reynor', 'William Jackson Harper']",Ari Aster,"['loss of loved one', 'ritual', 'paranoia', 'sweden', 'cult', 'hallucinogenic drug', 'magic mushroom', 'anthropology', 'human sacrifice', 'paganism', 'death of family', 'blunt', 'boyfriend girlfriend relationship', 'grieving', 'midsummer', 'cultural conflict', 'bad trip', 'folk horror', 'psychological disorders', 'toxic relationship', 'midnight sun', 'isolated community', 'summer festival', 'traumatized woman', 'violence', 'foreboding']",7.164485117868865,3805
201704,482150,Liz and the Blue Bird,"['Animation', 'Drama', 'Music']","In their last year of high school, two girls in the brass band club perform a song inspired by a fairy tale that parallels their friendship.",91,2018-04-21,The truth will break your heart.,153,7.51,/7xRIkqWJy4cNpUxPo5aZ24O0Tyx.jpg,/mG3CYBXgCPi0yYHSygKNtqGpEkd.jpg,"['Atsumi Tanezaki', 'Nao Toyama', 'Ayaka Asai']",Naoko Yamada,"['japan', 'based on novel or book', 'fairy tale', 'brass band', 'one-sided love', 'female friendship', 'spin off', 'high school friends', 'anime', 'school club', 'japanese high school', ""girls' love (gl)"", 'bukatsu']",7.18601277812865,3806
201706,530079,Ride Your Wave,"['Animation', 'Romance', 'Comedy', 'Drama', 'Fantasy']","Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love.",95,2019-06-21,True love knows no boundaries.,365,7.57,/byoY2stdullEcVjlaWs1ENXyrDm.jpg,/vooRKLGVvFRFmx9swcMh26uYZSf.jpg,"['Ryota Katayose', 'Rina Kawaei', 'Honoka Matsumoto']",Masaaki Yuasa,"['surfing', 'beach', 'afterlife', 'coming of age', 'slice of life', 'tragedy', 'accidental death', 'mourning', 'firefighter', 'shoujo', 'anime']",7.197838379757444,3807
201723,388284,While the Wolf's Away,"['Mystery', 'Drama', 'Horror']",A young teen and his misfit group of friends try to escape from a strict boarding school that holds dangerous secrets.,123,2017-02-24,Not all secrets are innocent,181,7.9,/7y2SvYTYQeCNoEEOD26wjr3Nx1N.jpg,/9ScL5kYz06lt6rvI1dQAZyNbevA.jpg,"['Luis de la Rosa', 'Mauricio García Lozano', 'Mar Carrera']",Joseph Hemsani Levy,,7.196668285975307,3808
201731,472796,Dominion,['Documentary'],"Exposing the dark underbelly of modern animal agriculture through drones, hidden & handheld cameras, the feature-length film explores the morality and validity of our dominion over the animal kingdom.",120,2018-03-29,What's done in the dark will be brought to the light,89,8.5,/mzqwEuYSPQ7Kj6ovg016KclS0Sw.jpg,/kaI7keHK2G7mOGot508VBNIbOqe.jpg,"['Rooney Mara', 'Joaquin Phoenix', 'Sia']",Chris Delforce,"['australia', 'zoo', 'exploitation', 'animals', 'animal abuse', 'farming', 'animal cruelty', 'factory farming', 'veganism', 'meat industry']",7.195137088173237,3809
201747,481880,Trial by Fire,"['Drama', 'Crime']","The tragic and controversial story of Cameron Todd Willingham, who was executed in Texas for killing his three children after scientific evidence and expert testimony that bolstered his claims of innocence were suppressed.",127,2019-05-17,Stand for what's right. Fight for what's true.,264,7.008,/Aeon31iP17ys9FesAK3bLycXI6v.jpg,/mPfN4ExlmlHaxFapAD4EO1nXh3m.jpg,"[""Jack O'Connell"", 'Laura Dern', 'Emily Meade']",Edward Zwick,"['falsely accused', 'texas', 'biography', 'based on true story', 'trial', 'arson', 'based on magazine, newspaper or article', 'death of a child']",7.173238053839743,3810
201773,429617,Spider-Man: Far From Home,"['Action', 'Adventure', 'Science Fiction']","Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",129,2019-06-28,It's time to step up.,16818,7.396,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,/34jW8LvjRplM8Pv06cBFDpLlenR.jpg,"['Tom Holland', 'Jake Gyllenhaal', 'Samuel L. Jackson']",Jon Watts,"['venice, italy', 'secret identity', 'superhero', 'school trip', 'europe', 'based on comic', 'sequel', 'destruction', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'masked superhero', 'tower of london', 'teen superhero']",7.330415407922665,3811
201811,515195,Yesterday,"['Comedy', 'Fantasy', 'Music', 'Romance']",A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,116,2019-06-26,Everyone in the world has forgotten The Beatles. Everyone except Jack…,4232,6.683,/9fYka5CQt9nrb6LOtKicysUf9NA.jpg,/5om2iHhm2dgv0s2YgPDSEMIkRNx.jpg,"['Himesh Patel', 'Lily James', 'Sophia Di Martino']",Danny Boyle,"['musician', 'pop singer', 'liverpool, england', 'music festival', 'united kingdom', 'rock concert', 'alternative reality', 'moral dilemma', 'dramatic', 'cheerful']",6.997038958001579,3812
201867,485166,Amanda,['Drama'],"David, who gets by doing odd jobs, meets Léna, who has just moved up to Paris, and falls in love. But soon after, his life is brutally interrupted by the sudden death of his sister. Beyond the shock, and the pain, David now finds himself alone with his young niece Amanda to care for.",107,2018-11-21,,298,7.1,/eyebNlYE2iV3D0xLrjMTigTuHmN.jpg,/fe1hQtljvzp3xa85AvKGiiFDjQu.jpg,"['Vincent Lacoste', 'Isaure Multrier', 'Stacy Martin']",Mikhaël Hers,"['wimbledon', 'terrorist attack', 'uncle niece relationship', 'loss of sister', 'loss of parent', 'paris']",7.1761088057288855,3813
201993,597088,And Then We Danced,"['Drama', 'Romance']","Merab, a devoted dancer, has been training for years with his partner Mary for a spot in the National Georgian Ensemble. The arrival of another male dancer, Irakli, sparks both an intense rivalry and romantic desire that may cause Merab to risk his future in dance as well as his relationships.",113,2019-09-13,,251,7.195,/zP8Gg0wLJuqXGlrrD3mEu0M4kMa.jpg,/7xnfYbmBNWt48RpLtR7XsY6hF6i.jpg,"['Levan Gelbakhiani', 'Bachi Valishvili', 'Ana Javakishvili']",Levan Akin,"['coming out', 'dancing', 'dance', 'secret love', 'dancer', 'homophobia', 'rivalry', 'audition', 'lgbt', 'folk-dance', 'traditional dancer', 'brother brother relationship', 'gay theme']",7.179742750928295,3814
202017,542830,Little White Lies 2,"['Comedy', 'Drama', 'Family', 'Romance']","The sequel to Little White Lies (""Les petits mouchoirs""), set 7 years later. The group of friends, which had separated, reunites for the surprise birthday party organized for Max.",134,2019-05-01,,729,6.652,/xS1863lQOAS3EkkEWkFENMI6bdY.jpg,/uPSiOPaMtOG14ChOx9kU5U8G2JA.jpg,"['François Cluzet', 'Marion Cotillard', 'Gilles Lellouche']",Guillaume Canet,"['friendship', 'suicide attempt', 'debt', 'summer vacation', 'old friends', 'rescue at sea', 'home selling']",7.131319371989382,3815
202099,581997,Batman vs Teenage Mutant Ninja Turtles,"['Animation', 'Science Fiction', 'Adventure', 'Crime', 'Comedy', 'Action']","Batman, Batgirl, and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins.",87,2019-03-31,The dark knight meets mutant mayhem!,545,7.2,/yP3h0Pu8htyb9450mWJ9Vu1rU.jpg,/sA50fD5aLbYPRU0fMCHIZ88gc5g.jpg,"['Troy Baker', 'Eric Bauza', 'Darren Criss']",Jake Castorena,"['cartoon', 'based on comic', 'aftercreditsstinger']",7.18066246256808,3816
202101,513045,Stuber,"['Action', 'Comedy']","After crashing his car, a cop who's recovering from eye surgery recruits an Uber driver to help him catch a heroin dealer. The mismatched pair soon find themselves in for a wild day of stakeouts and shootouts as they encounter the city's seedy side.",93,2019-07-11,Saving the day takes a pair.,1397,6.6,/gqk7ndiGn9WUT5UDTm6KHwGTv3m.jpg,/Ad0O2lK5XHu1iBywSH039l5dGgA.jpg,"['Dave Bautista', 'Kumail Nanjiani', 'Mira Sorvino']",Michael Dowse,"['love at first sight', 'buddy cop', 'poor eyesight', 'aggressive', 'uber', 'father daughter relationship', 'shared taxi', 'styx', 'amused']",7.0861255361512185,3817
202103,505948,I Am Mother,"['Science Fiction', 'Thriller']","A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",113,2019-06-07,She’ll keep you safe.,2795,6.713,/ayPSqlpYIbeq1RiDekx6W9WUqrL.jpg,/xHL8KdLavIQ3kNrOk9S1av4Qxh.jpg,"['Clara Rugaard', 'Rose Byrne', 'Hilary Swank']",Grant Sputore,"['artificial intelligence (a.i.)', 'bunker', 'post-apocalyptic future', 'robot', 'human extinction', 'baffled']",7.050073514908673,3818
202155,480001,The Art of Self-Defense,"['Comedy', 'Thriller', 'Drama', 'Mystery']","Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",104,2019-07-12,,818,6.6,/bTq793Qwl3tCXb94zrDPAwppbsC.jpg,/cUkpSTVt0iUbIVFDxvUGs747OMW.jpg,"['Jesse Eisenberg', 'Alessandro Nivola', 'Imogen Poots']",Riley Stearns,"['martial arts', 'sports', 'psychopath', 'dark comedy', 'karate', 'crematorium', 'sexism', 'cult', 'satire', 'murder', 'dojo', 'motorcycle gang', 'dog', 'german shepherd', 'misogyny', 'mugging', 'death of pet', 'black belt', 'masculinity', 'accountant', 'deadpan', 'traumatized man', 'ambiguous']",7.120818401447043,3819
202187,508791,The Sun Is Also a Star,"['Romance', 'Drama']","Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her family’s deportation to Jamaica, and his concerning an education at Dartmouth.",100,2019-05-16,Love is a universe all of its own,617,7.0,/dGl7ZnnL3WoiCKQAQdgkEF0EAbj.jpg,/3CFuFIwtSSQU4Fyd5NnmHnNZq9w.jpg,"['Yara Shahidi', 'Charles Melton', 'Hill Harper']",Ry Russo-Young,"['new york city', 'deportation', 'love', 'korean american', 'based on young adult novel', 'korean']",7.165242068828756,3820
202237,519010,Pain and Glory,['Drama'],"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.",114,2019-03-22,,1894,7.374,/cMlueArJXXwZbeLpb4NhC3pxmBk.jpg,/o1JapnInSBCgedfWnj15ytjGC70.jpg,"['Antonio Banderas', 'Asier Etxeandia', 'Leonardo Sbaraglia']",Pedro Almodóvar,"['drug abuse', 'madrid, spain', 'cinema on cinema', 'movie business', 'creative crisis', 'lgbt', 'sexual awakening', 'valencia, spain', 'chronic pain', 'film director', 'mother son relationship', 'gay theme', 'gay artist', 'earnest']",7.219365092640193,3821
202271,555561,The Invisible Witness,"['Thriller', 'Mystery']","Adriano wakes up in a hotel room next to the dead body of his lover, Laura. The door is locked from the inside and there is no evidence of anybody else in the room.",103,2018-12-13,Everyone considers him guilty. But is he really?,341,7.0,/jOOufDIpEo2HEU0OqxUHBEp1WYf.jpg,/nA5X70ESE9NpmSjSmuU2Ms2rOr6.jpg,"['Riccardo Scamarcio', 'Miriam Leone', 'Fabrizio Bentivoglio']",Stefano Mordini,"['infidelity', 'witness', 'remake', 'murder', 'lawyer']",7.171214595510798,3822
202359,593691,HOMECOMING: A film by Beyoncé,"['Documentary', 'Music']","This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement.",137,2019-04-16,,344,8.077,/nKdP4K3Bj3qnjtDCq9lTg7UOHVy.jpg,/5VUpSn9bBOFkSXKcUFJHQW9AY6e.jpg,"['Beyoncé', 'Jay-Z', 'Kelly Rowland']",Beyoncé,"['dance performance', 'pop', 'rhythm and blues (r&b)', 'singer', 'singing', 'stage performance', 'coachella', 'dreary', 'sentimental', 'assertive', 'brisk', 'exuberant']",7.219646263667186,3823
202393,513576,Always Be My Maybe,"['Romance', 'Comedy']","Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction, but struggle to adapt to each other's worlds.",102,2019-05-31,There's Always Been Something Between Them.,1386,6.647,/3BO6pPa7qDcpPYct061Luh9fvst.jpg,/aC5LAGfHzVH8f7tkCwkxzXsqAZz.jpg,"['Ali Wong', 'Randall Park', 'James Saito']",Nahnatchka Khan,"['new york city', 'san francisco, california', 'restaurant owner', 'widower', 'childhood friends', 'chinese american', 'woman director', 'reconnect', 'rekindled romance', 'childhood sweethearts', 'asian american']",7.094245403552546,3824
202431,519465,Queen of Hearts,['Drama'],"Anne, a brilliant and dedicated advocacy lawyer specialising in society’s most vulnerable, children and young adults, lives what appears to be the picture-perfect life with her doctor-husband, Peter, and their twin daughters. When her estranged teenage stepson, Gustav, moves in with them, Anne’s escalating desire leads her down a dangerous rabbit hole which, once exposed, unleashes a sequence of events destined to destroy her world.",127,2019-03-27,,369,6.909,/dfFVDIgovEfQZn53VRKLV2JQnRJ.jpg,/e5lxpaVyazQX723A3svR17WxckP.jpg,"['Trine Dyrholm', 'Gustav Lindh', 'Magnus Krepper']",May el-Toukhy,"['lawyer', 'incest', 'older woman younger man relationship', 'woman director', 'erotic thriller', 'unfaithful wife', 'age-gap relationship', 'stepmother stepson relationship', 'stepmother stepson incest', 'stepmother stepson sex']",7.166207744259601,3825
202427,514439,Breakthrough,['Drama'],"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle.",116,2019-04-10,Based On The Impossible True Story,1140,7.643,/lUd2FNC8cMCcHyRMNZtVC48p3xH.jpg,/fYuWuPZyXSc3s0iPIZ4ZWpEremy.jpg,"['Chrissy Metz', 'Josh Lucas', 'Topher Grace']",Roxann Dawson,"['coma', 'based on novel or book', 'miracle', 'based on true story', 'family drama', 'based on memoir or autobiography', 'teenage boy', 'broken ice', 'christian faith', 'independent film', 'inspirational', 'dramatic']",7.241897757321193,3826
202433,403300,A Hidden Life,"['History', 'Drama', 'War']",Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,173,2019-08-27,Better to suffer injustice than to commit it.,772,7.183,/rdG4jfH0rxkB2FgkYmjj9V4Q31M.jpg,/zxY1yP9FjJpV7T3hxqBBI5WNydx.jpg,"['August Diehl', 'Valerie Pachner', 'Maria Simon']",Terrence Malick,"['husband wife relationship', 'nazi', 'world war ii', 'austria', 'biography', 'based on true story', 'conscientious objector', 'free will', 'catholic', 'saint', 'farmer', 'strong man', 'integrity', 'prison brutality', 'ostracism', 'saints', 'sainthood', 'christian faith', 'anti-nazi', 'alps']",7.17957974647395,3827
202435,517148,Beanpole,"['Drama', 'War']","1945, Leningrad. World War II has devastated the city, demolishing its buildings and leaving its citizens in tatters, physically and mentally. Two young women, Iya and Masha, search for meaning and hope in the struggle to rebuild their lives amongst the ruins.",134,2019-06-20,,352,7.0,/nKVrJm1dOwALdr2KHxNFhkbTSZc.jpg,/t3BM7zeE7T0i12ZTA0PFDc92rGz.jpg,"['Viktoriya Miroshnichenko', 'Vasilisa Perelygina', 'Konstantin Balakirev']",Kantemir Balagov,"['post-traumatic stress disorder (ptsd)', 'post world war ii', 'quadriplegic soldier']",7.170968311226479,3828
202429,466272,Once Upon a Time... in Hollywood,"['Comedy', 'Drama', 'Thriller']","Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",162,2019-07-24,"In this town, it can all change… Like that.",14714,7.424,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,/kKTPv9LKKs5L3oO1y5FNObxAPWI.jpg,"['Leonardo DiCaprio', 'Brad Pitt', 'Margot Robbie']",Quentin Tarantino,"['movie business', 'male friendship', 'cult', 'based on true story', 'celebrity', 'fame', 'hollywood', 'los angeles, california', 'historical fiction', 'period drama', 'buddy', 'filmmaking', 'struggling actor', 'satanic cult', 'revisionist history', 'nostalgic', 'duringcreditsstinger', 'western filmmaking', 'manson family murders', '1960s', 'stunt double', 'old hollywood', 'sharon tate', 'charles manson', 'subjective', 'hollywood, california']",7.34286489555593,3829
202441,569543,Mia Martini - I Am Mia,"['History', 'Documentary', 'Music']","The movie is a biopic about Mia Martini, an italian singer who died in 1995.",100,2019-01-14,,181,7.2,/uAZMY2je5PSoLrjvMLBZanKGXca.jpg,/11bRCQn6TvqUJxraI52kAQQNA72.jpg,"['Mia Martini', 'Serena Rossi', 'Maurizio Lastrico']",Riccardo Donna,"['italian', 'biography']",7.179720947122162,3830
202443,548544,Invisible Life,['Drama'],"Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.",140,2019-08-30,A tropical melodrama,341,7.8,/dHmy5vHcEfeBfy72sWxAdeSBLmn.jpg,/u2Av6NyDeLkwYTBXxIGousLNzz.jpg,"['Carol Duarte', 'Julia Stockler', 'Fernanda Montenegro']",Karim Aïnouz,"['rio de janeiro', 'long lost relative', '1940s', 'sisters', 'semi-erect penis']",7.2069396383991835,3831
202439,496243,Parasite,"['Comedy', 'Thriller', 'Drama']","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",133,2019-05-30,Act like you own the place.,20399,8.494,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,"['Song Kang-ho', 'Lee Sun-kyun', 'Cho Yeo-jeong']",Bong Joon Ho,"['dark comedy', 'con artist', 'social commentary', 'working class', 'infiltration', 'psychological thriller', 'class differences', 'family', 'mysterious', 'unemployed', 'shocking', 'thoughtful', 'domestic worker', 'wealthy family', 'complex', 'south korea', 'cautionary', 'caste violence', 'seoul, south korea', 'suspenseful', 'tense', 'witty', 'anti-capitalist', 'best picture winner', 'oscar winner']",8.147663862439291,3832
202495,534490,Avengement,"['Crime', 'Action', 'Thriller']","While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",88,2019-05-24,He's out for blood,586,6.789,/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,/glNHP57gEZqm42ybpToCV9oZ1AP.jpg,"['Scott Adkins', 'Craig Fairbrass', 'Thomas Turgoose']",Jesse V. Johnson,"['prison', 'martial arts', 'robbery', 'hostage', 'gangster', 'shotgun', 'fistfight', 'prison escape', 'revenge', 'brother against brother', 'frame up', 'police interrogation', 'loan shark', 'brawl', 'burned face', 'pub']",7.150203115400134,3833
202533,591278,Game of Thrones: The Last Watch,['Documentary'],"For a year, acclaimed British filmmaker Jeanie Finlay was embedded on the set of the hit HBO series “Game of Thrones,” chronicling the creation of the show’s most ambitious and complicated season.  Debuting one week after the series 8 finale, GAME OF THRONES: THE LAST WATCH delves deep into the mud and blood to reveal the tears and triumphs involved in the challenge of bringing the fantasy world of Westeros to life in the very real studios, fields and car-parks of Northern Ireland.  Made with unprecedented access, GAME OF THRONES: THE LAST WATCH is an up-close and personal portrait from the trenches of production, following the crew and the cast as they contend with extreme weather, punishing deadlines and an ever-excited fandom hungry for spoilers.  Much more than a “making of” documentary, this is a funny, heartbreaking story, told with wit and intimacy, about the bittersweet pleasures of what it means to create a world – and then have to say goodbye to it.",115,2019-05-26,A farewell to Westeros with the people who built the realm,341,7.1,/tVyKpOYDtKzs4SOYCbZn4YNFWHI.jpg,/6hfmHRaZNKzazyDDLli5CbT6L8H.jpg,"['Lena Headey', 'Emilia Clarke', 'Kit Harington']",Jeanie Finlay,"['behind the scenes', 'filmmaking', 'making of', 'documentary filmmaking', 'creative process', 'teamwork', 'content creators']",7.1756802258718455,3834
202711,538225,Deadwood: The Movie,"['Western', 'Drama', 'TV Movie']","Follow the 10-year reunion of the Deadwood camp to celebrate South Dakota's statehood. Former rivalries are reignited, alliances are tested and old wounds are reopened, as all are left to navigate the inevitable changes that modernity and time have wrought.",110,2019-05-31,Welcome the fuck back.,443,6.7,/fCQ13cqd02dop7Chkov0fPl4r3t.jpg,/kIXJRoqUdqU9AowvS7PqBqMK8N8.jpg,"['Timothy Olyphant', 'Ian McShane', 'Molly Parker']",Daniel Minahan,"['rivalry', 'wild west', 'based on tv series']",7.151782966462052,3835
202749,531428,Portrait of a Lady on Fire,"['Drama', 'Romance']","On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",121,2019-09-06,Don't regret. Remember.,2894,8.099,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,"['Noémie Merlant', 'Adèle Haenel', 'Luàna Bajrami']",Céline Sciamma,"['island', 'fire', 'beach', 'arranged marriage', 'classical music', 'painting', 'painter', 'greek mythology', 'lesbian relationship', 'person on fire', 'period drama', 'lesbian sex', 'portrait', 'lgbt', '18th century', 'woman director', 'abortion', 'portrait drawing', 'posing for a portrait', 'women gathering', 'women in film', 'walk', 'painting lesson', 'symphony orchestra', 'lesbian', 'woman falls in love', 'vivaldi', 'women']",7.440462628964285,3836
202880,535356,Elisa & Marcela,"['Drama', 'Romance']","The film tells the true story of Elisa Sánchez Loriga and Marcela Gracia Ibeas, two women in 1901 Spain who fell deeply in love. To overcome societal and legal barriers to their relationship, Elisa assumes a male identity, enabling the pair to marry in secret. Their daring act makes them the first recorded same-sex couple to marry in Spain, but their love is tested as they face relentless persecution and sacrifice.",118,2019-05-24,,402,7.3,/zOd1CB3TgV1RLtnCHtDSPeC9tId.jpg,/yxfWuiH3qfAiV4GSHEhXz7uC8sk.jpg,"['Natalia de Molina', 'Greta Fernández', 'Sara Casasnovas']",Isabel Coixet,"['spain', 'lesbian relationship', 'gay marriage', '19th century', '1900s', 'lesbian']",7.185525947795923,3837
202934,484641,Anna,"['Action', 'Adventure', 'Thriller']",Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,119,2019-06-19,Never make the weapon the target,2956,6.7,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,/xavGKawUyXPWAa6JTUkFzaRXMPF.jpg,"['Sasha Luss', 'Helen Mirren', 'Luke Evans']",Luc Besson,"['central intelligence agency (cia)', 'paris, france', 'cold war', 'kgb', 'female assassin', 'lgbt', 'modeling', 'professional assassin', '1990s', 'milan, italy']",7.041030891590171,3838
203048,536841,Diego Maradona,['Documentary'],"Constructed from over 500 hours of never-before-seen footage, this documentary centers on the personal life and career of the controversial football player Diego Maradona who played for SSC Napoli and Argentina in the 1980s.",130,2019-06-14,Rebel. Hero. Hustler. God.,424,7.414,/3eBZxi0xcXBnEYq4m4YTVf0eHWX.jpg,/baDD8h5aZfKygdkCuclqjYQlLup.jpg,"['Diego Maradona', 'Pelé', 'Dalma Maradona']",Asif Kapadia,"['sports', 'biography', 'football (soccer)', 'sports documentary', '1980s', 'hand gottes']",7.1921140771307535,3839
