user_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
152552,2.3,5.0,4.37,5.0,1.0
152600,3.9,1.92,1.97,2.21,3.89
152659,3.51,3.42,3.13,3.62,2.54
152665,5.0,1.0,1.0,1.0,5.0
152697,3.45,3.02,2.38,2.53,3.16
152715,2.18,3.11,3.37,3.12,2.9
152723,2.32,3.53,3.34,3.04,2.69
152725,3.91,1.0,3.05,2.27,4.96
152742,2.1,3.5,3.21,3.19,2.37
152762,3.43,2.41,2.77,2.91,3.37
152782,2.75,2.66,3.07,2.49,3.61
152790,2.56,2.03,2.86,2.11,4.06
152812,4.33,2.25,2.39,2.64,3.8
152832,2.78,2.28,2.89,2.13,4.09
152836,2.93,3.0,2.32,2.7,2.77
152839,2.19,3.43,4.28,3.9,2.33
152850,2.67,2.75,3.02,2.84,3.17
152853,3.2,2.29,2.54,2.43,3.64
152885,2.92,3.25,3.41,3.43,2.72
152923,1.5,3.28,2.73,2.0,3.06
152959,2.86,3.29,3.0,3.61,2.32
152962,3.85,2.32,2.2,2.84,3.27
152999,3.6,1.21,1.85,1.48,4.59
153000,3.31,3.65,2.78,3.25,2.43
153048,3.36,2.82,2.39,2.67,3.16
153064,4.68,1.19,1.64,1.95,4.51
153071,4.08,1.87,2.13,2.49,3.69
153083,3.01,2.95,3.08,3.11,2.9
153085,3.02,3.23,2.54,2.94,2.69
153101,3.18,2.68,2.65,2.72,3.24
153119,3.97,2.5,3.11,2.93,3.78
153214,4.14,2.06,2.09,2.14,3.96
153215,3.7,1.48,2.12,1.48,4.8
153226,1.0,3.6,3.93,2.73,2.67
153269,3.54,2.65,2.45,2.63,3.38
153270,3.3,3.25,2.75,3.11,2.68
153300,1.97,2.07,2.73,1.56,4.33
153301,2.86,2.33,3.17,2.49,3.86
153327,2.8,3.48,3.36,3.44,2.62
153386,2.95,3.21,2.87,2.9,2.86
153408,2.1,3.57,2.81,3.11,2.16
153409,2.33,3.17,3.51,3.31,2.82
153411,3.81,2.39,3.83,3.29,3.74
153414,2.68,3.19,3.58,3.35,2.89
153419,2.81,2.74,3.11,2.82,3.25
153472,3.78,3.04,2.49,2.62,3.05
153475,3.58,2.97,2.28,2.95,2.82
153484,1.91,3.64,3.76,3.49,2.28
153487,2.9,2.87,3.12,3.08,3.1
153505,2.35,3.21,4.14,4.92,1.59
153514,2.72,2.77,2.48,2.31,3.25
153572,3.27,3.07,2.25,2.86,2.64
153587,2.54,3.59,3.32,3.11,2.69
153588,2.7,3.44,2.86,3.14,2.5
153629,3.42,2.76,2.57,2.73,3.21
153665,2.72,3.37,2.89,3.02,2.68
153716,3.42,2.66,2.17,2.31,3.44
153734,4.69,1.0,2.11,2.34,4.4
153753,3.37,2.94,3.18,3.37,2.91
153774,2.11,3.97,4.06,3.91,2.16
153789,3.61,1.86,3.55,2.72,4.31
153803,2.33,3.42,4.31,4.32,2.25
153818,2.85,3.19,3.17,3.25,2.8
153836,2.41,3.28,4.18,3.22,3.21
153860,2.57,3.19,3.58,3.12,3.06
153863,2.97,3.25,3.04,3.14,2.79
153878,4.18,1.77,2.16,2.33,4.0
153914,1.36,3.31,3.46,3.34,1.98
153917,2.77,3.32,3.01,3.19,2.62
153923,3.38,3.09,2.97,2.97,3.09
153959,2.94,2.9,2.71,2.72,3.1
153980,2.63,2.84,2.75,3.25,2.57
154003,2.92,3.14,3.03,2.89,2.98
154063,4.85,1.69,1.86,2.3,4.16
154073,2.82,3.26,2.98,2.83,3.05
154077,2.85,2.46,2.97,2.79,3.31
154079,3.83,2.52,2.84,2.93,3.57
154103,3.23,2.95,3.53,3.07,3.44
154139,2.68,3.07,3.27,3.11,2.85
154186,2.03,4.03,4.66,4.4,1.94
154229,2.55,4.1,4.21,4.16,2.0
154230,3.62,2.79,2.65,2.65,3.4
154267,1.84,3.54,3.26,3.24,2.12
154270,3.08,3.23,3.29,3.26,2.88
154300,2.8,3.29,3.21,2.77,3.25
154319,2.49,3.55,2.48,2.8,2.37
154333,1.76,3.76,2.91,2.76,2.31
154344,2.66,2.52,2.24,1.83,3.74
154377,2.47,3.22,3.95,3.61,2.79
154416,2.32,3.19,2.84,2.75,2.79
154499,2.81,2.92,3.04,2.8,3.2
154543,3.07,3.49,2.79,3.12,2.43
154611,2.12,3.94,4.06,4.05,1.98
154621,3.48,2.67,2.51,2.69,3.3
154639,3.71,2.78,2.46,2.83,3.14
154666,3.21,2.65,2.73,2.93,3.08
154726,2.7,2.71,2.76,2.68,3.19
154732,1.96,4.41,3.89,3.82,2.02
154738,2.82,3.27,2.87,3.11,2.6
154759,3.16,3.62,3.3,3.65,2.53
154789,3.89,2.78,2.98,3.25,3.03
154792,2.0,3.63,3.74,3.54,2.3
154796,3.18,2.82,3.18,3.05,3.25
154821,2.5,3.45,3.34,3.26,2.58
154822,3.53,2.69,2.29,2.2,3.66
154832,2.63,3.81,4.49,3.87,2.77
154839,3.16,2.65,2.77,2.75,3.24
154875,3.86,2.82,2.83,3.74,2.6
154880,4.0,2.93,2.81,2.8,3.47
154889,2.84,2.72,3.1,2.96,3.17
154919,3.29,2.94,2.95,3.08,3.05
154926,1.94,3.64,4.32,3.78,2.48
154942,3.2,3.25,2.81,3.38,2.48
154950,2.65,2.86,3.07,2.81,3.13
154990,2.8,2.45,2.62,2.42,3.49
155070,4.89,2.77,3.06,3.43,3.54
155098,2.51,3.65,3.3,3.38,2.26
155139,4.0,2.29,2.89,3.13,3.53
155158,3.23,3.06,3.09,3.22,2.88
155165,2.65,2.44,2.96,2.46,3.68
155200,3.71,2.7,2.34,2.61,3.32
155225,3.45,2.38,3.07,3.0,3.63
155227,1.8,3.58,3.19,2.57,2.86
155237,2.26,4.4,4.69,4.84,1.55
155273,4.3,1.4,1.53,1.48,4.64
155287,3.35,2.74,1.99,2.15,3.4
155359,2.65,3.0,3.19,3.0,3.01
155380,3.43,2.48,2.06,2.74,3.06
155397,2.67,2.11,2.89,2.1,4.02
155413,2.68,3.01,2.85,2.9,2.88
155431,3.42,3.12,2.56,2.87,2.9
155438,2.56,3.26,3.75,3.59,2.64
155455,2.83,2.94,2.99,2.8,3.21
155483,2.5,4.18,3.82,4.12,1.72
155490,4.62,1.0,1.0,1.0,5.0
155501,1.97,2.91,4.49,3.51,3.01
155536,2.88,3.27,2.92,3.18,2.61
155540,3.25,1.69,2.39,1.74,4.58
155571,3.63,2.64,2.06,2.44,3.34
155619,3.6,2.65,2.27,2.75,3.14
155626,3.27,2.46,2.25,2.26,3.54
155643,3.23,2.92,3.08,2.77,3.49
155645,3.77,1.76,2.16,2.06,4.14
155646,3.86,2.78,3.01,3.85,2.65
155655,2.67,3.66,3.73,3.91,2.2
155676,3.25,2.87,2.78,2.98,3.1
155685,3.29,2.85,3.4,3.17,3.25
155707,2.68,2.85,2.78,2.6,3.26
155748,3.91,1.97,2.48,2.36,4.14
155750,2.7,3.33,2.77,3.17,2.38
155756,2.95,3.45,2.79,2.8,2.93
155775,3.47,2.82,2.19,2.5,3.17
155796,2.82,4.17,4.3,4.4,1.9
155802,3.4,2.66,2.56,2.9,3.02
155811,4.34,2.62,3.46,3.76,3.09
155845,1.49,4.17,4.02,3.58,2.15
155859,3.76,2.54,2.49,2.89,3.5
155883,3.09,2.55,2.61,2.78,3.1
155918,3.04,2.63,2.54,2.58,3.3
155920,4.23,2.46,2.41,2.95,3.54
155922,3.48,2.72,2.37,2.68,3.24
155929,2.2,3.18,3.07,2.86,2.71
155941,3.28,2.95,3.04,3.0,3.15
155953,1.6,4.22,4.21,3.76,2.06
155955,3.05,2.8,2.54,2.64,3.18
155977,2.48,3.74,2.76,2.65,2.7
155979,2.01,3.06,3.12,2.42,3.26
156013,2.4,2.78,2.89,2.76,3.34
156027,2.73,2.83,3.43,3.34,2.93
156057,4.62,1.0,1.0,1.0,5.0
156058,2.28,3.07,3.72,3.3,2.91
156068,3.17,2.91,2.79,2.64,3.34
156080,3.41,2.77,3.58,3.76,2.81
156083,2.08,4.41,4.31,4.34,1.77
156084,4.05,2.34,2.11,2.68,3.5
156106,4.79,1.0,1.0,1.0,5.0
156108,2.28,3.45,3.57,3.33,2.55
156116,3.31,3.53,5.0,5.0,2.39
156141,4.01,2.37,3.0,3.2,3.57
156161,1.89,4.41,4.45,4.41,1.69
156184,1.0,4.07,1.81,1.82,2.0
156245,3.25,2.7,3.17,2.85,3.57
156263,3.04,3.37,3.27,3.64,2.37
156270,2.58,3.4,2.82,2.79,2.67
156306,3.26,2.57,2.33,2.15,3.58
156318,2.83,3.04,3.46,3.09,3.23
156364,2.5,3.4,3.55,3.53,2.6
156379,3.36,2.72,3.02,3.17,3.0
156384,3.49,2.73,3.7,3.28,3.46
156414,4.92,2.02,1.71,2.65,3.74
156422,4.08,1.66,1.02,1.21,4.33
156503,2.14,3.44,2.64,2.65,2.52
156538,2.43,2.69,2.13,2.25,3.21
156568,3.53,2.84,2.34,2.9,2.9
156597,2.46,3.55,3.75,3.59,2.56
156607,1.67,3.95,3.46,3.01,2.34
156627,3.53,3.36,3.42,4.19,2.13
156679,3.45,2.79,2.86,2.86,3.37
156701,2.83,2.65,2.78,2.69,3.25
156702,3.33,2.77,2.84,2.88,3.21
156711,2.98,2.25,2.89,2.25,3.91
156761,3.12,2.74,3.05,2.94,3.3
156778,3.03,2.77,3.41,3.33,3.0
156823,2.66,3.69,3.09,4.05,1.85
156831,3.25,2.65,2.62,2.7,3.33
156886,3.3,2.95,3.1,3.07,3.03
156963,3.29,2.27,2.85,3.05,3.4
156974,2.55,3.23,2.88,2.86,2.8
156991,3.83,3.31,2.65,3.25,2.66
157001,3.32,3.86,3.35,3.69,2.18
157020,3.77,2.92,2.38,3.24,2.72
157086,2.99,2.36,2.5,2.24,3.68
157087,3.03,2.93,2.75,2.76,3.12
157111,3.28,3.04,2.91,3.36,2.65
157116,2.54,3.36,4.2,4.24,2.04
157121,3.44,2.31,2.78,2.62,3.64
157122,3.25,3.07,3.22,3.29,2.91
157344,2.83,3.39,3.01,2.95,2.87
157359,2.75,2.68,2.46,2.27,3.36
157390,2.9,2.52,2.92,2.33,3.8
157423,3.59,2.37,2.61,2.46,3.71
157475,3.45,2.9,2.6,2.83,3.12
157482,3.61,2.9,2.66,3.19,2.82
157537,2.44,3.16,1.78,2.17,2.64
157589,2.72,3.48,3.01,2.96,2.75
157594,3.5,3.49,2.75,3.3,2.6
157606,2.9,2.54,3.29,2.59,3.78
157627,3.31,3.27,2.8,3.36,2.56
157660,2.24,3.73,3.8,3.37,2.59
157663,3.3,2.83,2.62,2.86,3.02
157687,3.38,3.58,3.25,3.52,2.55
157691,2.84,3.62,2.91,3.19,2.47
157692,2.85,2.36,2.7,2.35,3.64
157715,2.57,3.42,3.13,2.87,2.85
157723,2.9,2.61,2.58,2.33,3.62
157726,2.89,3.17,2.85,3.01,2.69
157764,1.85,3.69,3.9,3.49,2.32
157771,2.88,2.8,3.25,3.12,2.98
157797,3.31,2.7,2.36,2.49,3.33
157809,2.66,3.45,3.34,2.98,2.93
157881,2.78,2.94,2.86,2.57,3.27
157886,3.01,3.17,3.0,3.11,2.72
157896,2.68,2.73,2.63,2.63,3.08
157903,3.26,2.08,2.8,2.11,4.25
157981,2.76,3.53,4.28,3.67,2.88
158030,1.94,3.57,3.64,3.27,2.47
158040,3.04,3.02,3.77,3.27,3.19
158041,1.95,3.36,3.15,3.28,2.3
158063,2.42,3.26,3.44,3.13,2.84
158127,2.63,3.95,3.14,3.43,2.16
158161,3.32,2.61,2.83,2.81,3.37
158174,3.11,3.64,3.29,3.53,2.49
158175,3.61,2.5,2.96,3.09,3.34
158201,3.91,2.1,2.06,2.2,3.85
158210,2.26,3.32,3.16,2.91,2.83
158213,2.62,3.26,3.21,3.01,2.86
158226,2.44,3.06,3.3,3.11,2.88
158229,3.76,2.41,2.59,2.75,3.53
158244,3.66,1.92,1.4,1.51,4.09
158251,2.24,3.58,3.58,3.62,2.15
158261,3.53,2.4,3.21,3.62,2.99
158314,2.51,3.22,3.48,3.08,2.92
158318,3.3,2.55,2.53,2.6,3.35
158370,2.05,3.43,2.85,2.83,2.5
158415,2.46,3.39,2.87,2.89,2.68
158430,2.68,3.23,3.48,3.51,2.51
158437,1.91,4.25,4.04,3.37,2.35
158462,2.7,3.42,3.59,3.49,2.65
158486,1.53,4.37,4.56,4.23,1.56
158494,2.83,2.68,3.23,2.88,3.4
158501,3.0,2.83,2.47,2.53,3.22
158509,2.82,2.79,2.95,2.82,3.15
158520,3.43,2.33,3.65,3.04,3.96
158542,1.2,3.72,3.45,3.62,1.75
158552,3.68,3.67,3.26,3.81,2.66
158559,2.79,3.48,2.46,2.99,2.39
158580,3.54,2.98,3.09,3.34,2.93
158645,2.79,3.06,3.19,2.98,3.08
158654,3.72,2.8,3.42,3.28,3.33
158679,3.21,3.23,2.96,2.99,2.9
158705,3.08,2.81,2.58,3.01,2.73
158717,3.63,1.91,1.94,1.97,3.9
158750,2.95,3.53,3.01,2.93,2.84
158758,3.23,2.04,2.38,2.29,3.53
158768,4.17,2.97,2.97,3.89,2.62
158773,2.24,2.65,3.2,2.53,3.44
158781,2.27,4.01,3.14,3.09,2.36
158801,2.39,3.4,2.61,2.58,2.79
158820,3.23,1.51,2.4,1.28,5.0
158872,2.77,3.28,3.09,3.11,2.76
158903,3.97,2.68,2.43,2.84,3.26
159006,2.89,2.91,3.49,3.09,3.19
159021,2.73,2.7,3.1,2.73,3.35
159029,2.98,3.05,2.45,2.55,3.07
159043,2.33,3.25,2.97,2.69,2.78
159084,3.86,2.34,1.83,1.79,3.97
159100,1.89,3.89,3.42,3.13,2.36
159107,2.91,2.96,3.31,2.83,3.43
159141,3.09,2.77,2.86,2.95,3.07
159155,1.61,3.84,2.87,2.83,2.11
159175,3.2,2.31,2.33,2.27,3.61
159177,2.58,3.81,5.0,5.0,1.8
159194,2.8,3.11,2.84,2.5,3.3
159195,1.0,4.15,3.65,2.87,2.09
159207,2.92,3.04,2.7,2.87,2.81
159237,3.87,2.15,2.21,1.92,4.12
159245,2.99,2.69,2.91,2.7,3.36
159254,3.06,3.23,3.28,3.57,2.5
159296,3.34,2.31,2.76,2.5,3.72
159349,3.02,2.82,2.84,3.07,2.87
159367,3.2,2.99,2.73,2.82,3.09
159372,2.52,3.23,2.35,2.58,2.54
159411,3.16,3.14,2.95,2.85,3.02
159436,2.78,3.03,3.09,3.28,2.7
159441,3.02,2.62,2.88,2.68,3.4
159460,2.43,2.68,2.21,2.03,3.16
159490,2.51,3.37,3.06,3.42,2.34
159495,2.43,3.92,3.47,3.67,2.06
159524,3.58,3.85,4.23,4.33,2.27
159534,3.24,2.75,2.37,2.55,3.29
159559,4.33,3.11,3.96,4.25,2.82
159569,2.96,2.76,2.71,2.66,3.22
159579,3.7,2.88,2.94,3.28,3.14
159587,3.82,2.78,2.72,3.2,3.15
159591,3.62,2.47,3.32,2.76,3.89
159611,2.54,2.99,3.31,2.86,3.32
159622,3.06,3.1,2.59,3.01,2.64
159666,3.53,2.49,3.03,3.0,3.56
159692,2.72,2.78,3.31,3.07,3.13
159714,3.34,2.55,2.64,2.8,3.32
159715,2.63,3.58,3.44,3.7,2.21
159795,4.08,1.98,3.06,2.85,4.02
159803,2.82,3.24,3.44,3.58,2.57
159858,3.49,3.38,2.83,3.69,2.45
159888,3.49,2.84,2.98,3.04,3.23
159922,3.11,3.01,2.76,2.74,3.19
159931,3.92,3.43,2.97,3.55,2.55
159943,3.3,2.9,2.07,2.45,2.98
159947,2.93,5.0,3.41,5.0,1.0
159954,4.34,2.77,2.6,3.27,3.18
160000,3.38,3.22,4.51,3.9,3.18
160011,3.5,1.34,1.72,1.31,4.78
160012,2.8,3.69,3.92,3.62,2.53
160046,4.21,2.4,2.32,3.35,2.99
160081,2.63,3.41,3.3,3.25,2.68
160084,2.08,3.3,3.1,3.36,2.2
160087,2.38,3.19,3.27,2.74,3.16
160097,2.4,3.21,2.68,2.63,2.84
160099,2.8,2.94,2.35,2.4,3.06
160133,3.73,2.72,3.18,3.05,3.48
160166,3.01,2.65,3.42,3.15,3.36
160189,3.5,3.19,2.77,3.31,2.64
160191,3.43,3.2,3.58,3.87,2.73
160203,2.86,3.49,3.52,3.71,2.44
160216,3.84,2.64,3.48,3.93,2.91
160218,1.82,3.66,2.87,3.19,2.14
160247,3.96,2.38,2.83,3.0,3.59
160279,2.99,3.15,3.08,3.31,2.66
160297,2.53,3.29,3.48,3.22,2.84
160305,3.15,3.16,3.49,3.6,2.66
160323,3.04,2.43,3.61,3.02,3.79
160329,1.45,4.22,2.97,2.92,1.85
160378,4.71,1.84,2.37,2.6,4.11
160390,2.58,2.99,2.97,3.03,2.82
160397,2.66,3.92,3.56,4.1,1.86
160404,3.02,3.3,2.6,2.85,2.72
160425,3.91,2.75,2.42,3.14,2.97
160447,2.24,3.43,3.26,3.03,2.7
160453,3.79,2.52,2.98,3.23,3.35
160454,3.51,2.59,2.42,2.44,3.51
160461,1.85,3.81,2.53,2.61,2.25
160468,3.41,3.2,2.29,3.02,2.61
160478,3.01,3.62,3.56,3.95,2.18
160497,1.09,4.7,4.13,3.77,1.56
160529,2.92,4.63,4.83,5.0,1.37
160556,2.36,3.56,3.7,4.04,2.06
160579,3.24,2.77,2.79,2.36,3.65
160593,2.62,4.54,4.38,4.56,1.73
160624,1.81,3.43,2.65,2.57,2.55
160638,3.94,1.33,1.17,1.1,4.53
160679,3.55,3.4,2.55,3.27,2.46
160700,5.0,1.0,1.19,1.0,5.0
160728,3.06,3.05,3.51,3.33,3.1
160779,2.9,3.5,2.85,3.33,2.28
160819,2.53,3.14,2.53,2.48,2.88
160926,2.81,3.16,2.87,2.95,2.84
160932,2.63,3.01,3.16,2.76,3.25
160973,3.58,2.61,2.46,2.78,3.16
160978,2.68,3.33,2.3,2.61,2.57
160984,1.51,3.86,2.62,2.58,2.19
161013,4.02,1.37,1.0,1.0,4.51
161057,2.17,3.39,2.71,2.52,2.78
161091,3.01,2.8,3.08,2.82,3.37
161164,3.29,1.13,1.0,1.0,5.0
161190,2.85,3.12,3.24,3.09,2.97
161195,3.05,3.17,3.09,3.39,2.58
161204,2.87,1.04,2.14,1.0,5.0
161211,2.49,3.77,3.6,3.7,2.27
161214,2.33,3.66,3.53,3.33,2.55
161224,2.81,3.01,2.79,2.65,3.15
161293,3.78,2.3,2.68,3.44,3.08
161321,3.23,3.22,4.06,4.05,2.8
161415,2.65,3.31,2.76,2.95,2.66
161436,3.03,2.44,2.93,2.66,3.59
161471,1.73,4.21,3.34,3.06,2.04
161490,2.58,2.6,2.78,2.65,3.26
161492,1.83,4.74,4.45,4.96,1.07
161496,2.74,3.67,3.5,3.58,2.5
161549,2.94,3.16,2.99,2.89,3.1
161563,2.53,3.05,3.2,3.32,2.65
161569,4.49,3.03,2.17,2.91,3.1
161581,3.26,2.13,2.39,2.05,3.94
161634,3.04,2.73,2.13,1.91,3.29
161636,1.0,2.89,3.26,1.84,3.62
161673,4.04,2.53,1.14,1.79,3.49
161728,2.72,3.95,2.98,3.25,2.26
161768,2.43,3.79,3.9,3.59,2.41
161799,1.95,3.34,4.42,3.56,2.98
161814,2.22,4.26,3.69,3.69,1.9
161838,4.88,1.0,1.0,1.0,5.0
161841,2.39,3.83,3.41,3.38,2.34
161843,2.4,3.86,3.52,3.36,2.67
161852,3.2,2.21,2.29,2.08,3.82
161879,2.9,3.68,2.87,3.18,2.45
161884,2.87,3.09,3.42,3.11,2.91
161891,2.69,3.66,3.36,3.35,2.52
161892,4.07,1.75,1.0,1.74,3.65
161935,1.58,4.68,4.57,4.65,1.23
161959,3.29,3.19,3.04,3.29,2.75
161970,3.36,3.75,3.86,4.18,2.18
161990,1.62,2.78,3.09,2.03,3.66
161992,4.37,1.0,1.33,1.23,4.8
161998,2.99,3.18,3.1,3.19,2.69
162010,2.8,3.14,2.97,3.04,2.85
162012,3.77,3.01,3.44,4.19,2.45
162047,3.17,3.31,3.08,2.99,2.96
162057,3.13,2.45,2.67,2.6,3.47
162068,2.98,2.97,2.72,2.92,2.96
162074,3.02,3.17,2.79,2.97,2.86
162080,3.67,2.14,2.24,2.28,3.66
162112,3.45,2.5,3.09,3.59,2.92
162117,3.16,2.71,2.25,2.33,3.37
162143,3.17,2.9,2.44,2.87,2.92
162144,2.98,3.28,3.1,3.34,2.63
162200,2.76,2.86,2.97,3.08,2.86
162219,4.12,1.15,1.46,1.27,4.78
162224,2.99,1.82,1.0,1.0,4.06
162242,2.66,2.95,2.98,2.95,2.92
162255,3.37,3.3,2.84,3.08,2.86
162281,2.81,2.77,3.38,2.86,3.45
162283,3.08,2.7,2.75,3.03,2.97
162289,2.8,3.24,3.05,2.98,2.93
162303,3.21,2.32,3.28,3.17,3.54
162307,2.73,3.34,3.02,3.21,2.56
162339,3.66,2.86,3.39,3.08,3.25
162347,2.88,2.41,2.68,2.21,3.82
162357,3.28,3.14,3.37,4.09,2.42
162381,2.99,3.03,2.61,2.83,2.94
162389,2.8,2.6,2.94,2.57,3.42
162428,2.22,3.27,3.15,2.79,2.88
162445,2.89,2.82,3.27,3.06,3.2
162491,1.0,4.2,3.21,2.74,1.85
162507,2.8,3.54,3.32,3.34,2.7
162530,4.0,2.95,2.95,3.36,3.25
162531,3.47,2.42,2.62,2.61,3.53
162532,2.93,2.69,2.41,2.26,3.42
162542,2.95,3.06,3.47,2.76,3.31
162560,1.8,4.35,4.27,4.12,1.78
162570,3.1,4.2,4.59,4.19,2.28
162573,3.12,2.77,2.68,2.53,3.36
162618,2.54,3.51,3.81,3.77,2.41
162622,2.26,4.58,4.94,4.97,1.35
162626,2.97,2.42,2.97,2.59,3.59
162640,2.85,4.72,4.47,4.82,1.29
162658,3.47,2.45,2.29,2.36,3.58
162751,3.11,3.21,3.29,3.55,2.74
162758,3.39,2.42,3.08,3.53,2.91
162763,2.62,4.01,3.24,3.72,1.93
162825,3.12,2.75,2.71,2.33,3.6
162838,2.0,4.0,4.91,5.0,1.57
162872,2.01,4.39,4.6,4.6,1.59
162879,2.53,3.08,3.62,3.27,2.9
162887,3.12,3.13,3.05,3.23,2.79
162933,1.9,4.46,2.94,3.3,1.67
162960,3.57,2.95,3.47,3.67,3.0
162965,2.75,3.05,3.73,3.26,3.14
162967,3.77,2.27,2.59,2.63,3.72
162977,2.26,2.73,2.97,2.28,3.54
162999,2.64,2.6,3.22,2.83,3.36
163080,5.0,1.0,2.28,2.21,4.83
163083,2.54,2.93,2.61,2.63,2.97
163085,4.06,1.63,2.56,2.55,4.25
163108,3.4,3.99,3.69,4.04,2.07
163112,2.92,2.74,2.57,2.32,3.42
163116,3.56,3.18,2.73,2.96,3.02
163130,4.94,2.3,1.91,2.69,3.69
163142,3.21,2.65,2.66,2.61,3.37
163146,2.05,2.75,4.07,2.72,3.91
163208,3.5,2.2,2.39,2.13,3.99
163228,2.63,3.06,2.84,2.8,3.0
163232,3.12,2.19,2.39,2.43,3.51
163285,4.07,3.09,2.99,3.54,2.72
163293,2.17,3.38,2.92,2.6,2.82
163305,2.57,4.51,3.67,3.93,1.73
163311,1.15,4.5,4.23,3.73,1.58
163347,2.96,2.85,2.45,2.74,2.96
163382,2.47,3.3,3.24,2.84,3.08
163383,3.8,2.44,2.7,2.86,3.41
163386,2.99,2.58,3.1,3.01,3.22
163411,3.2,3.03,3.08,3.27,2.82
163418,2.96,2.24,3.08,2.49,3.91
163423,2.79,3.24,3.16,3.28,2.7
163429,3.27,2.48,3.01,2.88,3.4
163437,2.71,2.83,3.12,2.91,3.1
163443,3.29,2.96,3.21,3.35,2.91
163467,3.12,3.55,3.01,3.51,2.29
163481,2.32,3.72,3.18,3.11,2.61
163508,3.3,2.91,2.59,2.62,3.26
163555,3.29,2.51,2.76,2.72,3.36
163596,3.25,3.19,2.99,3.26,2.79
163619,2.35,3.39,3.32,3.04,2.8
163753,3.56,2.44,2.57,2.6,3.55
163769,2.32,3.21,2.92,2.47,3.06
163770,2.17,1.94,4.33,2.35,4.86
163776,1.91,4.43,4.54,4.36,1.72
163778,3.07,2.94,3.02,2.84,3.24
163838,2.32,2.69,3.4,2.44,3.76
163860,2.04,4.3,3.66,3.6,2.11
163864,3.98,2.6,3.57,3.34,3.55
163920,3.66,2.37,2.0,2.21,3.78
163936,3.22,3.08,2.94,3.14,2.66
163967,2.96,3.06,3.19,3.15,2.95
163971,3.36,3.35,2.87,3.36,2.49
163991,3.19,3.48,3.28,3.17,2.87
163992,4.3,1.91,2.35,2.71,3.66
164014,3.95,2.25,3.43,3.16,3.88
164053,2.81,2.48,2.88,2.59,3.5
164073,3.39,2.81,3.87,2.97,3.81
164078,2.65,3.09,3.41,2.9,3.2
164127,1.97,4.08,3.39,3.52,1.99
164173,2.53,3.43,3.49,3.33,2.7
164217,2.68,2.83,2.85,2.73,3.15
164221,2.35,3.24,4.21,3.93,2.5
164252,3.4,1.51,2.82,2.07,4.63
164256,2.59,3.04,3.13,2.99,2.94
164261,3.04,2.86,2.45,2.45,3.29
164264,2.64,3.23,3.29,3.27,2.63
164279,3.01,3.28,2.97,3.26,2.61
164284,3.38,2.85,3.18,3.23,3.11
164291,3.2,3.43,3.16,3.38,2.62
164324,3.66,2.32,1.76,1.92,3.74
164336,3.84,2.01,2.09,2.23,3.85
164404,3.14,3.02,2.66,2.84,2.88
164411,2.33,2.85,3.84,2.69,3.86
164422,2.63,3.27,3.36,3.2,2.78
164459,2.57,2.87,4.19,3.86,2.94
164487,3.73,2.62,2.18,2.49,3.57
164492,3.01,3.2,3.16,3.34,2.6
164505,3.28,2.73,3.22,3.61,2.83
164511,3.56,3.44,2.39,2.97,2.68
164536,3.38,2.83,2.98,2.76,3.23
164549,1.81,3.56,4.28,3.13,2.95
164559,3.09,3.64,2.98,3.41,2.38
164696,2.61,3.21,2.96,2.99,2.74
164700,3.17,2.5,2.33,2.3,3.49
164715,3.12,2.71,2.35,2.49,3.26
164726,3.0,2.82,2.56,2.82,2.97
164735,2.76,2.31,2.78,2.14,3.99
164795,2.09,3.29,3.97,3.39,2.75
164824,2.84,2.47,3.2,2.45,3.88
164838,4.14,1.71,1.94,2.01,4.19
164844,2.59,3.14,3.3,3.37,2.62
164862,2.8,3.68,3.0,3.54,2.17
164920,2.96,3.02,2.86,2.96,2.94
164923,3.16,2.27,2.97,2.52,3.72
164958,2.55,2.94,2.85,2.72,3.03
165003,3.89,2.74,1.98,2.47,3.31
165004,1.0,4.8,3.36,3.28,1.32
165007,2.77,2.78,2.26,2.52,2.92
165016,3.24,2.99,3.07,3.19,2.99
165043,4.22,2.84,2.69,3.56,2.76
165113,2.87,3.33,2.75,3.22,2.44
165141,3.24,2.89,2.92,2.94,3.16
165158,3.64,2.44,3.21,3.38,3.2
165228,3.16,2.8,2.89,2.72,3.32
165239,3.0,3.01,2.9,3.05,2.82
165250,4.25,2.75,3.11,3.67,3.02
165305,2.92,3.31,3.33,3.36,2.61
165306,3.13,3.52,3.04,3.52,2.3
165360,3.0,3.1,3.16,3.18,2.77
165371,3.63,1.75,1.67,2.09,3.7
165390,3.76,2.92,3.51,3.58,3.1
165430,2.9,3.13,2.78,2.98,2.79
165432,2.61,3.01,2.92,2.82,2.98
165433,2.9,4.01,3.53,3.63,2.28
165487,3.41,3.03,3.24,3.74,2.51
165518,4.5,2.46,2.91,3.25,3.58
165527,3.12,3.11,3.19,3.18,2.95
165553,1.48,4.35,3.67,3.48,2.09
165554,4.27,2.38,2.97,2.92,3.61
165563,3.02,2.7,2.57,2.62,3.21
165586,3.04,3.31,3.01,2.79,3.17
165593,2.38,4.22,4.33,4.14,2.17
165627,2.07,3.82,4.0,3.14,2.77
165648,2.48,3.51,3.29,3.17,2.69
165665,2.7,3.25,2.98,3.08,2.73
165669,4.12,1.37,1.79,1.61,4.67
